OSEBuildingID,DataYear,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,TotalGHGEmissions,GHGEmissionsIntensity,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude
215.0,2015.0,1904.0,1.0,4.0,114297.0,0.0,15.2,1738724.0,0.0,884748.0,0.43,52.94,0.43,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.54941628,-122.3160421
216.0,2015.0,1960.0,1.0,2.0,184125.0,0.0,43.7,8037287.0,0.0,5160200.0,1.53,294.12,1.53,SPS-District K-12,K-12 School,2,SOUTHEAST,47.52383423,-122.2660141
217.0,2015.0,1959.0,1.0,1.0,160270.0,0.0,35.4,5674450.0,0.0,3738000.0,1.27,212.02,1.27,SPS-District K-12,K-12 School,6,BALLARD,47.69689628,-122.3778526
220.0,2015.0,1937.0,1.0,1.0,234144.0,0.0,31.5,7370743.0,0.0,5829600.0,1.34,320.35,1.34,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.55860699,-122.3332277
223.0,2015.0,1966.0,1.0,1.0,64984.0,0.0,41.6,2721646.0,0.0,298611.0,0.34,32.75,0.34,NonResidential,Retail Store,1,DELRIDGE,47.52131741,-122.3668974
224.0,2015.0,1965.0,1.0,1.0,67745.0,0.0,141.1,9560965.0,0.0,6544988.0,5.25,368.63,5.25,NonResidential,Retail Store,1,DELRIDGE,47.52131741,-122.3668974
225.0,2015.0,2010.0,1.0,2.0,367884.0,0.0,33.3,12263687.0,0.0,4027600.0,0.64,271.32,0.64,SPS-District K-12,K-12 School,1,DELRIDGE,47.52967421,-122.3666556
226.0,2015.0,1958.0,1.0,1.0,46797.0,0.0,40.8,1911611.0,0.0,1059300.0,1.25,62.2,1.25,SPS-District K-12,K-12 School,1,DELRIDGE,47.51791397,-122.3706774
227.0,2015.0,1963.0,1.0,3.0,136188.0,0.0,39.9,5436057.0,0.0,3047400.0,1.24,178.5,1.24,SPS-District K-12,K-12 School,3,CENTRAL,47.59792434,-122.3039472
228.0,2015.0,1973.0,1.0,3.0,56000.0,0.0,31.3,1755264.0,0.0,896674.0,0.89,53.61,0.89,NonResidential,Other,6,BALLARD,47.67771413,-122.3962337
229.0,2015.0,2004.0,1.0,2.0,67371.0,0.0,30.8,2075833.0,0.0,613900.0,0.54,42.8,0.54,SPS-District K-12,K-12 School,2,SOUTHEAST,47.54197311,-122.27677917
230.0,2015.0,1969.0,1.0,2.0,52088.0,0.0,22.8,1186800.0,0.0,677596.0,0.72,39.54,0.72,NonResidential,"Self-Storage Facility
",1,SOUTHWEST,47.54506084,-122.3773622
231.0,2015.0,2010.0,1.0,3.0,127776.0,0.0,33.0,4213726.0,0.0,597900.0,0.32,56.96,0.32,SPS-District K-12,K-12 School,4,LAKE UNION,47.6572102,-122.3375797
232.0,2015.0,1998.0,1.0,5.0,123920.0,30000.0,72.3,8964061.0,0.0,4918538.0,2.2,289.43,2.2,NonResidential,Hotel,3,LAKE UNION,47.62970427,-122.3290596
233.0,2015.0,1900.0,1.0,1.0,58000.0,0.0,170.7,7338511.0,0.0,3694428.0,3.55,221.62,3.55,Nonresidential COS,Other,3,LAKE UNION,47.62759406,-122.3366092
234.0,2015.0,1926.0,1.0,2.0,50292.0,0.0,13.3,715446.0,0.0,0.0,0.04,4.99,0.04,Nonresidential COS,Non-Refrigerated Warehouse,7,MAGNOLIA / QUEEN ANNE,47.62651741,-122.340841
235.0,2015.0,1998.0,1.0,7.0,207656.0,54341.0,75.8,10735331.0,0.0,5189200.0,1.4,314.26,1.4,NonResidential,Hotel,7,MAGNOLIA / QUEEN ANNE,47.62754003,-122.3405732
237.0,2015.0,1999.0,1.0,2.0,67235.0,0.0,35.2,2364351.0,0.0,597600.0,0.54,44.06,0.54,SPS-District K-12,K-12 School,6,BALLARD,47.68367156,-122.3729249
238.0,2015.0,1957.0,1.0,2.0,85017.0,0.0,97.0,9146727.0,0.0,2231705.0,1.61,166.73,1.61,Nonresidential COS,Small- and Mid-Sized Office,5,NORTHWEST,47.69975953,-122.340249
239.0,2015.0,1991.0,1.0,3.0,58118.0,0.0,23.1,1362993.0,0.0,181100.0,0.22,17.86,0.22,SPS-District K-12,K-12 School,1,SOUTHWEST,47.54026729,-122.3884963
241.0,2015.0,1968.0,1.0,4.0,64893.0,0.0,93.3,6056481.0,0.0,3556255.0,3.01,206.3,3.01,NonResidential,Hotel,5,NORTHWEST,47.70923419,-122.3323693
242.0,2015.0,1989.0,1.0,2.0,52792.0,0.0,22.1,1227290.0,0.0,0.0,0.06,8.56,0.06,SPS-District K-12,K-12 School,5,NORTH,47.69820046,-122.321085
243.0,2015.0,1925.0,1.0,1.0,70762.0,0.0,41.4,2933003.0,0.0,2568723.0,1.94,138.96,1.94,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.53836703,-122.2964274
244.0,2015.0,1900.0,1.0,3.0,56456.0,0.0,34.3,1527917.0,0.0,344523.0,0.38,26.55,0.38,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.601058,-122.335182
245.0,2015.0,1999.0,1.0,6.0,1585960.0,327680.0,37.8,59991984.0,0.0,9013708.0,0.39,834.11,0.39,NonResidential,Other,2,GREATER DUWAMISH,47.59435403,-122.3301787
247.0,2015.0,1924.0,1.0,2.0,179161.0,0.0,55.2,9974370.0,0.0,637519.0,0.33,98.95,0.33,Nonresidential COS,"Distribution Center
",2,GREATER DUWAMISH,47.57125847,-122.331498
248.0,2015.0,1965.0,1.0,2.0,50000.0,0.0,58.5,4116805.0,0.0,0.0,0.22,28.7,0.22,Nonresidential COS,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57125847,-122.331498
249.0,2015.0,1999.0,1.0,3.0,1172127.0,0.0,49.1,57514116.0,0.0,18118769.0,0.91,1236.93,0.91,NonResidential,Other,2,GREATER DUWAMISH,47.59134229,-122.3319719
250.0,2015.0,2005.0,1.0,9.0,168449.0,14567.0,90.9,13116256.0,0.0,6731660.0,2.22,402.03,2.22,NonResidential,Hotel,2,GREATER DUWAMISH,47.59271999,-122.3336896
257.0,2015.0,1916.0,1.0,4.0,79600.0,0.0,22.4,1786986.0,0.0,0.0,0.06,12.46,0.06,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.57463912,-122.3560342
260.0,2015.0,1997.0,1.0,4.0,241066.0,0.0,32.6,7870351.0,0.0,4522491.0,1.03,263.53,1.03,SPS-District K-12,SPS-District K-12,4,LAKE UNION,47.66006599,-122.3393444
261.0,2015.0,1980.0,16.0,2.0,334368.0,31874.0,154.5,52273792.0,0.0,7408855.0,1.53,706.26,1.53,Campus,Large Office,1,GREATER DUWAMISH,47.52440204,-122.3115544
263.0,2015.0,2008.0,1.0,6.0,419848.0,335109.0,111.8,9477865.0,0.0,2122149.0,0.32,163.99,0.32,NonResidential,Other,5,NORTH,47.7024765,-122.32480621
264.0,2015.0,2002.0,1.0,4.0,110785.0,39179.0,95.8,10608788.0,0.0,380776.0,0.43,91.53,0.43,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.62392426,-122.35764313
267.0,2015.0,1999.0,1.0,1.0,934292.0,0.0,115.7,63811044.0,0.0,24144689.0,1.49,1558.85,1.49,NonResidential,Hotel,7,DOWNTOWN,47.61267744,-122.33393177
268.0,2015.0,1990.0,1.0,5.0,597519.0,0.0,228.8,137635696.0,0.0,81621919.0,7.51,4725.43,7.51,NonResidential,Hospital,3,CENTRAL,47.60710663,-122.3107827
273.0,2015.0,1999.0,1.0,1.0,71714.0,0.0,31.0,2223321.0,0.0,320100.0,0.31,30.27,0.31,SPS-District K-12,K-12 School,1,DELRIDGE,47.52560204,-122.3487068
274.0,2015.0,1991.0,1.0,3.0,75397.0,8161.0,7.7,516216.0,0.0,109700.0,0.09,8.66,0.09,NonResidential,Non-Refrigerated Warehouse,4,LAKE UNION,47.65094364,-122.3422377
276.0,2015.0,2000.0,1.0,8.0,1158691.0,0.0,219.1,295812640.0,122701720.0,2226424.0,8.67,10780.64,8.67,NonResidential,Hospital,3,EAST,47.60387131,-122.3226998
278.0,2015.0,1999.0,1.0,5.0,102796.0,12611.0,103.3,10620628.0,0.0,2671438.0,1.59,197.3,1.59,NonResidential,Senior Care Community,2,DOWNTOWN,47.59626518,-122.3219466
279.0,2015.0,2002.0,1.0,2.0,208981.0,0.0,36.2,7564604.0,0.0,2669400.0,0.74,175.9,0.74,SPS-District K-12,K-12 School,1,SOUTHWEST,47.57662845,-122.3846578
281.0,2015.0,1928.0,1.0,2.0,55653.0,0.0,36.1,2003474.0,0.0,1992894.0,1.9,105.92,1.9,NonResidential,K-12 School,4,NORTHEAST,47.66549171,-122.3140067
282.0,2015.0,1931.0,1.0,16.0,106860.0,0.0,113.1,12087498.0,0.0,8299234.0,4.22,467.18,4.22,NonResidential,Hotel,4,NORTHEAST,47.66156526,-122.3146098
283.0,2015.0,1972.0,1.0,5.0,50759.0,0.0,60.0,3045139.0,0.0,488836.0,0.65,43.78,0.65,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.71892746,-122.2947589
284.0,2015.0,1952.0,1.0,2.0,56772.0,0.0,41.4,2349950.0,0.0,1395857.0,1.35,80.79,1.35,NonResidential,Worship Facility,4,NORTHEAST,47.66176886,-122.3112037
285.0,2015.0,1952.0,1.0,3.0,103000.0,0.0,47.2,4864408.0,0.0,2397565.0,1.3,144.53,1.3,NonResidential,Worship Facility,4,NORTHEAST,47.66262897,-122.3114754
286.0,2015.0,2006.0,1.0,3.0,269297.0,0.0,38.2,10281586.0,0.0,2609800.0,0.59,192.09,0.59,SPS-District K-12,K-12 School,4,NORTHEAST,47.67746117,-122.3130281
287.0,2015.0,2001.0,1.0,3.0,75174.0,0.0,35.3,2654755.0,0.0,1079100.0,0.82,68.3,0.82,SPS-District K-12,K-12 School,4,NORTHEAST,47.67115081,-122.2918182
289.0,2015.0,2003.0,1.0,3.0,75214.0,0.0,30.5,2295845.0,0.0,488700.0,0.41,38.55,0.41,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.64090041,-122.3656176
290.0,2015.0,2005.0,1.0,3.0,134918.0,0.0,28.0,3773040.0,0.0,845800.0,0.39,65.33,0.39,SPS-District K-12,K-12 School,1,SOUTHWEST,47.5724098,-122.3916721
291.0,2015.0,1991.0,1.0,2.0,64414.0,0.0,37.5,2414679.0,0.0,0.0,0.1,16.83,0.1,SPS-District K-12,K-12 School,3,CENTRAL,47.59101433,-122.2981281
292.0,2015.0,1927.0,1.0,3.0,92437.0,0.0,53.9,4986643.0,0.0,3974093.0,2.31,218.12,2.31,SPS-District K-12,K-12 School,6,NORTHWEST,47.67726399,-122.3223367
293.0,2015.0,1914.0,1.0,7.0,128766.0,0.0,50.9,6550618.0,0.0,230808.0,0.23,56.32,0.23,NonResidential,Other,7,DOWNTOWN,47.61104202,-122.33238983
294.0,2015.0,1913.0,1.0,9.0,107572.0,0.0,53.6,5445025.0,2647510.0,0.0,1.97,223.86,1.97,NonResidential,Residence Hall/Dormitory,7,DOWNTOWN,47.60775556,-122.3324724
295.0,2015.0,1955.0,1.0,15.0,230880.0,0.0,313.6,63668488.0,0.0,0.0,0.74,443.86,0.74,NonResidential,Other,7,DOWNTOWN,47.60683648,-122.3346694
300.0,2015.0,2007.0,1.0,3.0,204961.0,0.0,38.9,7971886.0,0.0,3175200.0,0.89,202.07,0.89,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.55156934,-122.3138036
302.0,2015.0,1973.0,1.0,1.0,76086.0,0.0,37.3,2903161.0,0.0,1311445.0,0.97,80.75,0.97,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63640533,-122.3791694
313.0,2015.0,1927.0,1.0,5.0,190000.0,39000.0,126.6,19816686.0,0.0,5057172.0,1.62,371.48,1.62,NonResidential,Medical Office,7,MAGNOLIA / QUEEN ANNE,47.61994816,-122.3606641
314.0,2015.0,1961.0,1.0,4.0,122309.0,0.0,196.7,24060332.0,0.0,17555808.0,7.77,977.73,7.77,NonResidential,Hotel,7,DOWNTOWN,47.61245737,-122.3521832
315.0,2015.0,1995.0,4.0,3.0,215476.0,0.0,116.9,25377650.0,0.0,10460791.0,2.76,659.56,2.76,Campus,Other,7,DOWNTOWN,47.61120625,-122.34849684
316.0,2015.0,2003.0,1.0,8.0,254273.0,38800.0,100.3,27787286.0,0.0,13110800.0,2.89,798.63,2.89,NonResidential,Hotel,7,DOWNTOWN,47.61067514,-122.3465482
317.0,2015.0,1980.0,1.0,2.0,69400.0,0.0,225.8,15671253.0,0.0,4245784.0,3.69,305.15,3.69,Nonresidential COS,Other,7,DOWNTOWN,47.60725784,-122.34207153
318.0,2015.0,1900.0,1.0,1.0,62900.0,0.0,96.1,6366808.0,0.0,3611488.0,3.17,211.01,3.17,NonResidential,Other,7,DOWNTOWN,47.60411925,-122.3396021
319.0,2015.0,1914.0,1.0,4.0,40000.0,0.0,34.3,1372706.0,509178.0,0.0,1.04,45.32,1.04,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60272217,-122.33557892
320.0,2015.0,2008.0,1.0,4.0,203504.0,0.0,18.6,3780078.0,0.0,0.0,0.05,26.35,0.05,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.59457628,-122.3244189
322.0,2015.0,1968.0,1.0,3.0,100734.0,26731.0,102.0,10273140.0,0.0,0.0,0.27,71.62,0.27,NonResidential,Large Office,7,DOWNTOWN,47.61744918,-122.35032532
323.0,2015.0,1981.0,1.0,4.0,79678.0,17570.0,77.8,4829951.0,0.0,605658.0,0.55,61.62,0.55,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61698381,-122.34958888
324.0,2015.0,1978.0,1.0,12.0,234000.0,21790.0,91.0,19176010.0,0.0,259786.0,0.27,145.67,0.27,NonResidential,Large Office,7,DOWNTOWN,47.61591919,-122.34571548
325.0,2015.0,1989.0,1.0,4.0,111077.0,0.0,60.6,9898724.0,0.0,0.0,0.24,69.01,0.24,NonResidential,Retail Store,7,DOWNTOWN,47.61171108,-122.33681575
326.0,2015.0,1989.0,1.0,25.0,369996.0,0.0,65.4,24882924.0,0.0,0.0,0.18,173.47,0.18,NonResidential,Large Office,7,DOWNTOWN,47.61175275,-122.33667433
327.0,2015.0,1925.0,1.0,10.0,693450.0,0.0,58.3,40433292.0,14089.0,2379542.0,0.33,392.65,0.33,NonResidential,Retail Store,7,DOWNTOWN,47.6124792,-122.33586069
328.0,2015.0,1976.0,1.0,33.0,791396.0,0.0,59.8,40451748.0,0.0,0.0,0.14,282.01,0.14,NonResidential,Large Office,7,DOWNTOWN,47.61323929,-122.33440399
329.0,2015.0,2000.0,1.0,23.0,747747.0,205076.0,58.2,32141070.0,0.0,3267376.0,0.34,374.82,0.34,NonResidential,Large Office,7,DOWNTOWN,47.61374903,-122.33507976
330.0,2015.0,1926.0,1.0,10.0,63409.0,7757.0,61.0,3137206.0,1853890.0,0.0,2.31,152.04,2.31,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61378582,-122.33638554
331.0,2015.0,1930.0,1.0,17.0,204790.0,30000.0,43.4,7546235.0,0.0,916385.0,0.32,94.89,0.32,NonResidential,Large Office,7,DOWNTOWN,47.61391297,-122.33581187
332.0,2015.0,1916.0,1.0,5.0,73399.0,0.0,59.4,3655453.0,0.0,0.0,0.13,25.48,0.13,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61232632,-122.33842968
333.0,2015.0,1969.0,1.0,20.0,265851.0,32334.0,57.2,12943756.0,5973700.0,0.0,1.8,509.69,1.8,NonResidential,Large Office,7,DOWNTOWN,47.61419225,-122.33715661
334.0,2015.0,2009.0,1.0,25.0,758043.0,228668.0,42.3,24641772.0,0.0,588294.0,0.13,198.93,0.13,NonResidential,Large Office,7,DOWNTOWN,47.61586761,-122.33737946
335.0,2015.0,1968.0,1.0,12.0,206000.0,0.0,57.6,9273278.0,2327413.0,0.0,0.96,228.07,0.96,NonResidential,Large Office,7,DOWNTOWN,47.61673455,-122.34198091
336.0,2015.0,2009.0,1.0,36.0,824887.0,154972.0,51.6,38400928.0,0.0,0.0,0.12,267.71,0.12,NonResidential,Large Office,7,DOWNTOWN,47.61596574,-122.33609553
337.0,2015.0,1990.0,1.0,16.0,480840.0,141600.0,52.0,17653930.0,0.0,125615.0,0.11,128.87,0.11,NonResidential,Large Office,7,DOWNTOWN,47.61577337,-122.33379691
338.0,2015.0,2004.0,1.0,11.0,299070.0,68432.0,247.3,61827040.0,0.0,31712594.0,5.9,1894.2,5.9,NonResidential,Other,7,DOWNTOWN,47.61598206,-122.33448029
339.0,2015.0,1900.0,1.0,7.0,89550.0,0.0,50.3,4112006.0,312366.0,0.0,0.38,50.6,0.38,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60260831,-122.33300887
340.0,2015.0,1900.0,1.0,6.0,89355.0,0.0,53.1,4742636.0,0.0,88380.0,0.19,37.14,0.19,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60188691,-122.33410075
341.0,2015.0,1922.0,1.0,15.0,388934.0,0.0,52.2,20309614.0,957322.0,0.0,0.32,208.81,0.32,NonResidential,Large Office,7,DOWNTOWN,47.60349737,-122.33226722
342.0,2015.0,1929.0,1.0,22.0,384302.0,0.0,27.8,9861998.0,0.0,0.0,0.07,68.75,0.07,NonResidential,Large Office,7,DOWNTOWN,47.60402644,-122.33430506
343.0,2015.0,1958.0,1.0,17.0,378525.0,84600.0,101.3,25476332.0,9756039.0,0.0,2.1,862.64,2.1,NonResidential,Large Office,7,DOWNTOWN,47.60390362,-122.33424932
345.0,2015.0,1983.0,1.0,47.0,1323055.0,0.0,43.0,45074876.0,0.0,162130.0,0.1,321.72,0.1,NonResidential,Large Office,7,DOWNTOWN,47.60523404,-122.33465706
346.0,2015.0,1986.0,1.0,41.0,589921.0,129432.0,52.9,26208138.0,0.0,0.0,0.12,182.71,0.12,NonResidential,Large Office,7,DOWNTOWN,47.60533104,-122.33503955
347.0,2015.0,1950.0,1.0,6.0,91091.0,1392.0,26.5,2373031.0,604443.0,0.0,0.56,58.99,0.56,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60537505,-122.3356282
348.0,2015.0,1968.0,1.0,8.0,157941.0,62993.0,37.2,3157579.0,0.0,0.0,0.05,22.01,0.05,NonResidential,Large Office,7,DOWNTOWN,47.60571018,-122.33639455
349.0,2015.0,1991.0,1.0,29.0,635303.0,197231.0,34.5,18350766.0,162514.0,0.0,0.1,139.34,0.1,NonResidential,Large Office,7,DOWNTOWN,47.60611343,-122.33672333
350.0,2015.0,1958.0,1.0,6.0,172842.0,25920.0,312.1,41092076.0,0.0,1569312.0,1.09,358.88,1.09,NonResidential,Large Office,7,DOWNTOWN,47.60601562,-122.33569636
351.0,2015.0,1980.0,1.0,34.0,776762.0,162604.0,49.7,30135280.0,0.0,142563.0,0.11,216.66,0.11,NonResidential,Large Office,7,DOWNTOWN,47.60619421,-122.33526667
352.0,2015.0,1972.0,1.0,14.0,186768.0,23775.0,53.1,9700372.0,2148584.0,0.0,1.0,218.49,1.0,NonResidential,Large Office,7,DOWNTOWN,47.60668182,-122.33452606
353.0,2015.0,1969.0,1.0,49.0,1123435.0,368980.0,55.0,47148456.0,0.0,8150777.0,0.48,704.76,0.48,NonResidential,Large Office,7,DOWNTOWN,47.60633748,-122.33369209
354.0,2015.0,2002.0,1.0,37.0,1052469.0,164420.0,46.8,41655852.0,0.0,0.0,0.11,290.4,0.11,NonResidential,Large Office,7,DOWNTOWN,47.60566548,-122.33261347
355.0,2015.0,1973.0,1.0,42.0,617684.0,171500.0,62.5,37527176.0,2668771.0,0.0,0.48,449.01,0.48,NonResidential,Large Office,7,DOWNTOWN,47.60605613,-122.33178821
356.0,2015.0,1907.0,1.0,8.0,201480.0,0.0,48.3,9734582.0,1609624.0,0.0,0.72,180.89,0.72,NonResidential,Large Office,7,DOWNTOWN,47.60504384,-122.33274356
357.0,2015.0,1990.0,1.0,63.0,1195387.0,159600.0,53.6,64715652.0,0.0,21804.0,0.15,452.16,0.15,Nonresidential COS,Large Office,3,DOWNTOWN,47.60491077,-122.32891587
358.0,2015.0,2001.0,1.0,14.0,310490.0,0.0,73.0,21781324.0,0.0,4985965.0,1.0,381.89,1.0,Nonresidential COS,Large Office,3,DOWNTOWN,47.60403674,-122.32877322
359.0,2015.0,2003.0,1.0,8.0,199530.0,30660.0,73.0,13172813.0,0.0,4518239.0,1.32,300.3,1.32,Nonresidential COS,Large Office,7,DOWNTOWN,47.60363382,-122.32999251
360.0,2015.0,2006.0,1.0,13.0,372242.0,52703.0,40.5,15083332.0,0.0,2795954.0,0.49,234.15,0.49,NonResidential,Large Office,7,DOWNTOWN,47.60213517,-122.32847035
361.0,2015.0,1909.0,1.0,7.0,114395.0,8296.0,32.1,3098638.0,0.0,1031215.0,0.53,69.18,0.53,NonResidential,Large Office,7,DOWNTOWN,47.60185187,-122.32859693
363.0,2015.0,1978.0,1.0,2.0,89200.0,0.0,70.5,6289567.0,0.0,640348.0,0.55,73.39,0.55,NonResidential,Retail Store,4,NORTHEAST,47.6605111,-122.3128304
366.0,2015.0,1961.0,1.0,5.0,99005.0,0.0,73.1,5814165.0,0.0,2977731.0,1.67,177.92,1.67,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.66095645,-122.3162654
367.0,2015.0,2002.0,1.0,6.0,135051.0,44248.0,42.0,4025787.0,0.0,200.0,0.08,28.07,0.08,NonResidential,Large Office,4,NORTHEAST,47.66044059,-122.3169435
368.0,2015.0,2002.0,1.0,5.0,220649.0,82720.0,43.2,6299357.0,0.0,0.0,0.08,43.92,0.08,NonResidential,Large Office,4,NORTHEAST,47.66053047,-122.3174071
369.0,2015.0,1964.0,1.0,5.0,93660.0,0.0,8.9,836348.0,0.0,0.0,0.02,5.83,0.02,NonResidential,"Self-Storage Facility
",7,DOWNTOWN,47.61564776,-122.33229386
370.0,2015.0,1980.0,1.0,18.0,413715.0,64660.0,66.6,23179128.0,0.0,110365.0,0.16,166.68,0.16,NonResidential,Large Office,7,DOWNTOWN,47.61647081,-122.330698
371.0,2015.0,2000.0,1.0,11.0,381381.0,195621.0,48.5,9796649.0,0.0,116524.0,0.08,73.67,0.08,NonResidential,Large Office,7,DOWNTOWN,47.61788951,-122.33127667
372.0,2015.0,1988.0,1.0,20.0,497513.0,118744.0,70.5,25909504.0,0.0,193737.0,0.16,189.56,0.16,NonResidential,Large Office,7,DOWNTOWN,47.6166018,-122.32990312
373.0,2015.0,1979.0,1.0,24.0,543876.0,116721.0,59.7,25840362.0,0.0,0.0,0.13,180.14,0.13,NonResidential,Large Office,7,DOWNTOWN,47.61420011,-122.34223589
374.0,2015.0,1980.0,1.0,4.0,104197.0,38700.0,99.1,7004126.0,0.0,591829.0,0.47,76.13,0.47,NonResidential,Mixed Use Property,7,DOWNTOWN,47.61799869,-122.35459499
375.0,2015.0,1982.0,1.0,6.0,396626.0,124216.0,72.8,20630168.0,0.0,0.0,0.14,143.82,0.14,NonResidential,Large Office,7,DOWNTOWN,47.61836011,-122.35263651
376.0,2015.0,2002.0,1.0,6.0,287471.0,83591.0,65.3,13010612.0,0.0,834582.0,0.27,129.21,0.27,NonResidential,Large Office,7,DOWNTOWN,47.61605453,-122.34371185
377.0,2015.0,1947.0,1.0,3.0,192630.0,48512.0,37.1,5240296.0,0.0,6530.0,0.07,36.83,0.07,NonResidential,Large Office,7,DOWNTOWN,47.61778529,-122.34439698
379.0,2015.0,1984.0,1.0,8.0,253103.0,61986.0,117.3,22388122.0,0.0,0.0,0.24,156.08,0.24,NonResidential,Large Office,7,DOWNTOWN,47.61797602,-122.35649532
381.0,2015.0,1956.0,1.0,1.0,60880.0,0.0,216.0,13320624.0,0.0,5104640.0,4.81,328.38,4.81,NonResidential,Supermarket/Grocery Store,6,NORTHWEST,47.70184827,-122.36437781
382.0,2015.0,1900.0,1.0,5.0,50176.0,0.0,72.8,3033340.0,0.0,0.0,0.16,21.15,0.16,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60227966,-122.33202362
383.0,2015.0,1912.0,1.0,42.0,304346.0,0.0,66.3,19609472.0,1002406.0,8467367.0,1.82,597.76,1.82,NonResidential,Large Office,7,DOWNTOWN,47.60188155,-122.33206429
384.0,2015.0,1977.0,1.0,1.0,128800.0,0.0,14.5,1869575.0,0.0,1503994.0,0.63,82.43,0.63,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.54032619,-122.33015747
385.0,2015.0,1927.0,1.0,8.0,321945.0,0.0,56.4,12745839.0,2525387.0,0.0,0.69,266.18,0.69,NonResidential,Large Office,7,DOWNTOWN,47.60831575,-122.33544853
386.0,2015.0,1964.0,1.0,22.0,336330.0,0.0,75.3,19854012.0,6288798.0,0.0,1.55,579.99,1.55,NonResidential,Large Office,7,DOWNTOWN,47.60831575,-122.33544853
387.0,2015.0,1960.0,1.0,21.0,298426.0,0.0,102.7,30648154.0,12454960.0,0.0,3.38,1088.2,3.38,NonResidential,Large Office,7,DOWNTOWN,47.60831575,-122.33544853
388.0,2015.0,1976.0,1.0,42.0,635824.0,0.0,73.7,56762408.0,0.0,0.0,0.24,395.71,0.24,NonResidential,Large Office,7,DOWNTOWN,47.60816177,-122.33434527
389.0,2015.0,1923.0,1.0,12.0,542305.0,0.0,119.0,64547116.0,32659986.0,4217186.0,5.2,2937.83,5.2,NonResidential,Hotel,7,DOWNTOWN,47.60816177,-122.33434527
390.0,2015.0,1980.0,1.0,2.0,291940.0,0.0,39.5,11541355.0,0.0,1458983.0,0.36,147.77,0.36,NonResidential,Retail Store,2,SOUTHEAST,47.57965631,-122.29880174
391.0,2015.0,1970.0,1.0,1.0,88400.0,0.0,71.3,6471427.0,0.0,2146845.0,1.42,144.17,1.42,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.52726155,-122.29392927
392.0,2015.0,1960.0,1.0,1.0,52311.0,0.0,21.8,1113488.0,0.0,1038787.0,1.06,55.69,1.06,NonResidential,Non-Refrigerated Warehouse,5,NORTHWEST,47.72957286,-122.34642876
393.0,2015.0,2009.0,1.0,5.0,141131.0,69710.0,40.5,2904225.0,0.0,0.0,0.05,20.25,0.05,NonResidential,Other,7,LAKE UNION,47.62320708,-122.32984117
394.0,2015.0,2001.0,1.0,5.0,176532.0,70067.0,65.2,6743116.0,0.0,0.0,0.1,47.01,0.1,NonResidential,Large Office,7,LAKE UNION,47.62347121,-122.32929694
395.0,2015.0,1973.0,1.0,1.0,52500.0,0.0,61.8,3415305.0,0.0,856451.0,1.0,63.32,1.0,NonResidential,Non-Refrigerated Warehouse,6,BALLARD,47.65748867,-122.36767478
396.0,2015.0,1959.0,1.0,2.0,57300.0,0.0,79.4,4547379.0,0.0,2644846.0,2.54,153.73,2.54,NonResidential,Non-Refrigerated Warehouse,6,BALLARD,47.66611816,-122.38549485
398.0,2015.0,1916.0,1.0,6.0,350310.0,0.0,54.7,18586464.0,0.0,0.0,0.12,113.5,0.12,NonResidential,Large Office,7,DOWNTOWN,47.61464888,-122.3535755
399.0,2015.0,1988.0,1.0,55.0,1400000.0,285000.0,44.7,51625548.0,1923581.0,1617830.0,0.26,569.61,0.26,NonResidential,Large Office,7,DOWNTOWN,47.60722258,-122.3361529
400.0,2015.0,1906.0,1.0,6.0,98370.0,25920.0,66.3,6525887.0,0.0,37893.0,0.2,47.24,0.2,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60679898,-122.3371001
